filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 3,source in top 5,gene_specific_metrics,run
pdgrapher_0919_1938,pdgrapher,dorothea_500_600,500.0,183.0,1.0,0.236,0.032,75.374,0.505,-0.11,-1.045,5.577,0.083,0.113,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 2496, 'times_true_source': 15, 'times_predicted_source': 19, 'correct_predictions': 0, 'avg_prediction_prob': 0.298, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 65.667, 'avg_prob_when_true': 0.418, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 2496, 'times_true_source': 17, 'times_predicted_source': 1, 'correct_predictions': 1, 'avg_prediction_prob': 0.078, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 109.412, 'avg_prob_when_true': 0.238, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.059, 'precision': 1.0, 'recall': 0.059, 'f1_score': 0.111}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 2496, 'times_true_source': 14, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.231, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 138.286, 'avg_prob_when_true': 0.099, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",bs_500_600_rd
baseline_advanced_random_0919_2201,advanced_random,dorothea_500_600,,,,,0.002,248.846,0.002,0.002,0.0,0.004,0.005,0.01,,bs_500_600_rd_fr
baseline_jordan_0919_2201,jordan,dorothea_500_600,,,,,0.0,268.615,0.001,0.002,0.0,1.0,0.002,0.01,,bs_500_600_rd_fr
baseline_overlap_0919_2201,overlap,dorothea_500_600,,,,,0.0,259.948,0.002,0.002,0.002,0.002,0.0,0.005,,bs_500_600_rd_fr
baseline_random_0919_2201,random,dorothea_500_600,,,,,0.002,248.846,0.002,0.002,0.0,0.004,0.005,0.01,,bs_500_600_rd_fr
baseline_smallestSuperset_0919_2201,smallestSuperset,dorothea_500_600,,,,,0.0,259.948,0.002,0.002,0.002,0.002,0.0,0.005,,bs_500_600_rd_fr
gat_0919_2149,gat,dorothea_500_600,500.0,183.0,1.0,0.236,0.008,207.83,0.02,0.019,0.012,0.058,0.015,0.021,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 2496, 'times_true_source': 15, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 211.533, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 2496, 'times_true_source': 17, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 228.176, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 2496, 'times_true_source': 14, 'times_predicted_source': 1033, 'correct_predictions': 14, 'avg_prediction_prob': 0.024, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 0.0, 'avg_prob_when_true': 0.032, 'in_top3_when_true': 14, 'in_top5_when_true': 14, 'accuracy_when_true': 1.0, 'precision': 0.014, 'recall': 1.0, 'f1_score': 0.027}}",bs_500_600_rd_fr
pdgrapher_0919_1937,pdgrapher,dorothea_500_600,500.0,183.0,1.0,0.236,0.021,82.434,0.206,-0.237,-2.21,1.449,0.06,0.083,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 2496, 'times_true_source': 15, 'times_predicted_source': 3, 'correct_predictions': 0, 'avg_prediction_prob': 0.247, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 34.667, 'avg_prob_when_true': 0.28, 'in_top3_when_true': 0, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 2496, 'times_true_source': 17, 'times_predicted_source': 17, 'correct_predictions': 1, 'avg_prediction_prob': 0.166, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 74.765, 'avg_prob_when_true': 0.249, 'in_top3_when_true': 1, 'in_top5_when_true': 5, 'accuracy_when_true': 0.059, 'precision': 0.059, 'recall': 0.059, 'f1_score': 0.059}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 2496, 'times_true_source': 14, 'times_predicted_source': 333, 'correct_predictions': 4, 'avg_prediction_prob': -0.191, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 29.286, 'avg_prob_when_true': 0.634, 'in_top3_when_true': 11, 'in_top5_when_true': 13, 'accuracy_when_true': 0.286, 'precision': 0.012, 'recall': 0.286, 'f1_score': 0.023}}",bs_500_600_rd_fr
baseline_advanced_random_0919_2313,advanced_random,dorothea_500_700,,,,,0.002,245.539,0.002,0.002,0.0,0.012,0.005,0.008,,bs_500_700
baseline_jordan_0919_2313,jordan,dorothea_500_700,,,,,0.0,268.057,0.001,0.002,0.0,1.0,0.007,0.011,,bs_500_700
baseline_overlap_0919_2313,overlap,dorothea_500_700,,,,,0.0,270.916,0.001,0.002,0.0,1.0,0.001,0.008,,bs_500_700
baseline_random_0919_2313,random,dorothea_500_700,,,,,0.002,247.079,0.002,0.002,0.0,0.004,0.007,0.011,,bs_500_700
baseline_smallestSuperset_0919_2313,smallestSuperset,dorothea_500_700,,,,,0.0,256.051,0.001,0.002,0.0,1.0,0.005,0.011,,bs_500_700
gat_0919_2131,gat,dorothea_500_700,500.0,189.0,1.0,0.343,0.007,209.39,0.02,0.019,0.006,0.061,0.02,0.026,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 9639, 'times_true_source': 57, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.016, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 377.14, 'avg_prob_when_true': 0.016, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 9639, 'times_true_source': 60, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 134.6, 'avg_prob_when_true': 0.023, 'in_top3_when_true': 2, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 9639, 'times_true_source': 45, 'times_predicted_source': 1858, 'correct_predictions': 24, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 152.711, 'avg_prob_when_true': 0.023, 'in_top3_when_true': 25, 'in_top5_when_true': 25, 'accuracy_when_true': 0.533, 'precision': 0.013, 'recall': 0.533, 'f1_score': 0.025}}",bs_500_700
pdgrapher_0920_0022,pdgrapher,dorothea_500_700,500.0,189.0,1.0,0.343,0.088,173.281,-1.926,-3.774,-74.048,21.878,0.154,0.198,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 9639, 'times_true_source': 57, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': -3.502, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 170.351, 'avg_prob_when_true': -2.823, 'in_top3_when_true': 6, 'in_top5_when_true': 6, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 9639, 'times_true_source': 60, 'times_predicted_source': 23, 'correct_predictions': 3, 'avg_prediction_prob': -3.254, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 151.05, 'avg_prob_when_true': -2.521, 'in_top3_when_true': 6, 'in_top5_when_true': 6, 'accuracy_when_true': 0.05, 'precision': 0.13, 'recall': 0.05, 'f1_score': 0.072}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 9639, 'times_true_source': 45, 'times_predicted_source': 21, 'correct_predictions': 3, 'avg_prediction_prob': -10.049, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 237.422, 'avg_prob_when_true': -13.482, 'in_top3_when_true': 10, 'in_top5_when_true': 13, 'accuracy_when_true': 0.067, 'precision': 0.143, 'recall': 0.067, 'f1_score': 0.091}}",bs_500_700
baseline_advanced_random_0920_0128,advanced_random,dorothea_500_700,,,,,0.002,247.079,0.002,0.002,0.0,0.004,0.007,0.011,,bs_500_700_fr
baseline_jordan_0920_0128,jordan,dorothea_500_700,,,,,0.0,250.382,0.001,0.002,0.0,1.0,0.006,0.011,,bs_500_700_fr
baseline_overlap_0920_0128,overlap,dorothea_500_700,,,,,0.0,259.197,0.002,0.002,0.002,0.002,0.005,0.011,,bs_500_700_fr
baseline_random_0920_0128,random,dorothea_500_700,,,,,0.002,247.079,0.002,0.002,0.0,0.004,0.007,0.011,,bs_500_700_fr
baseline_smallestSuperset_0920_0128,smallestSuperset,dorothea_500_700,,,,,0.0,259.197,0.002,0.002,0.002,0.002,0.005,0.011,,bs_500_700_fr
gat_0919_2351,gat,dorothea_500_700,500.0,189.0,1.0,0.343,0.006,214.153,0.019,0.019,0.009,0.048,0.014,0.023,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 9639, 'times_true_source': 57, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 345.842, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 9639, 'times_true_source': 60, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 267.333, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 9639, 'times_true_source': 45, 'times_predicted_source': 2154, 'correct_predictions': 24, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 137.222, 'avg_prob_when_true': 0.025, 'in_top3_when_true': 26, 'in_top5_when_true': 26, 'accuracy_when_true': 0.533, 'precision': 0.011, 'recall': 0.533, 'f1_score': 0.022}}",bs_500_700_fr
pdgrapher_0920_0035,pdgrapher,dorothea_500_700,500.0,189.0,1.0,0.343,0.234,130.931,1.687,-3.378,-36.329,59.432,0.373,0.428,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 9639, 'times_true_source': 57, 'times_predicted_source': 21, 'correct_predictions': 4, 'avg_prediction_prob': -3.842, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 235.333, 'avg_prob_when_true': -1.574, 'in_top3_when_true': 13, 'in_top5_when_true': 15, 'accuracy_when_true': 0.07, 'precision': 0.19, 'recall': 0.07, 'f1_score': 0.103}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 9639, 'times_true_source': 60, 'times_predicted_source': 38, 'correct_predictions': 7, 'avg_prediction_prob': -2.549, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 81.817, 'avg_prob_when_true': 1.602, 'in_top3_when_true': 27, 'in_top5_when_true': 34, 'accuracy_when_true': 0.117, 'precision': 0.184, 'recall': 0.117, 'f1_score': 0.143}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 9639, 'times_true_source': 45, 'times_predicted_source': 53, 'correct_predictions': 22, 'avg_prediction_prob': -2.94, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 24.6, 'avg_prob_when_true': 4.786, 'in_top3_when_true': 28, 'in_top5_when_true': 30, 'accuracy_when_true': 0.489, 'precision': 0.415, 'recall': 0.489, 'f1_score': 0.449}}",bs_500_700_fr
baseline_advanced_random_0919_2330,advanced_random,dorothea_500_700,,,,,0.002,244.229,0.002,0.002,0.0,0.012,0.004,0.008,,bs_500_700_rd
baseline_jordan_0919_2330,jordan,dorothea_500_700,,,,,0.0,267.36,0.001,0.002,0.0,1.0,0.006,0.011,,bs_500_700_rd
baseline_overlap_0919_2330,overlap,dorothea_500_700,,,,,0.0,269.191,0.001,0.002,0.0,1.0,0.001,0.007,,bs_500_700_rd
baseline_random_0919_2330,random,dorothea_500_700,,,,,0.003,245.6,0.002,0.002,0.0,0.004,0.007,0.009,,bs_500_700_rd
baseline_smallestSuperset_0919_2330,smallestSuperset,dorothea_500_700,,,,,0.0,257.035,0.001,0.002,0.0,1.0,0.005,0.01,,bs_500_700_rd
gat_0919_2142,gat,dorothea_500_700,500.0,189.0,1.0,0.363,0.004,211.967,0.021,0.02,0.007,0.051,0.012,0.02,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 2778, 'times_true_source': 16, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 387.875, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 2778, 'times_true_source': 16, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 181.5, 'avg_prob_when_true': 0.023, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 2778, 'times_true_source': 16, 'times_predicted_source': 485, 'correct_predictions': 4, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 311.75, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 4, 'in_top5_when_true': 4, 'accuracy_when_true': 0.25, 'precision': 0.008, 'recall': 0.25, 'f1_score': 0.016}}",bs_500_700_rd
pdgrapher_0919_2140,pdgrapher,dorothea_500_700,500.0,189.0,1.0,0.363,0.042,72.846,0.974,-1.78,-5.74,6.92,0.094,0.132,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 2778, 'times_true_source': 16, 'times_predicted_source': 7, 'correct_predictions': 0, 'avg_prediction_prob': 0.73, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 66.75, 'avg_prob_when_true': 0.676, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 2778, 'times_true_source': 16, 'times_predicted_source': 6, 'correct_predictions': 0, 'avg_prediction_prob': 0.645, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 50.875, 'avg_prob_when_true': 1.141, 'in_top3_when_true': 1, 'in_top5_when_true': 3, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 2778, 'times_true_source': 16, 'times_predicted_source': 3, 'correct_predictions': 0, 'avg_prediction_prob': 0.594, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 85.5, 'avg_prob_when_true': 0.839, 'in_top3_when_true': 0, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",bs_500_700_rd
baseline_advanced_random_0920_0030,advanced_random,dorothea_500_700,,,,,0.003,245.6,0.002,0.002,0.0,0.004,0.007,0.009,,bs_500_700_rd_fr
baseline_jordan_0920_0030,jordan,dorothea_500_700,,,,,0.0,262.851,0.001,0.002,0.0,1.0,0.006,0.006,,bs_500_700_rd_fr
baseline_overlap_0920_0030,overlap,dorothea_500_700,,,,,0.0,260.859,0.002,0.002,0.002,0.002,0.005,0.01,,bs_500_700_rd_fr
baseline_random_0920_0030,random,dorothea_500_700,,,,,0.003,245.6,0.002,0.002,0.0,0.004,0.007,0.009,,bs_500_700_rd_fr
baseline_smallestSuperset_0920_0030,smallestSuperset,dorothea_500_700,,,,,0.0,260.859,0.002,0.002,0.002,0.002,0.005,0.01,,bs_500_700_rd_fr
gat_0919_2145,gat,dorothea_500_700,500.0,189.0,1.0,0.363,0.002,227.102,0.019,0.019,0.011,0.043,0.004,0.009,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 2778, 'times_true_source': 16, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 402.0, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 2778, 'times_true_source': 16, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 345.188, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 2778, 'times_true_source': 16, 'times_predicted_source': 60, 'correct_predictions': 0, 'avg_prediction_prob': 0.016, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 383.812, 'avg_prob_when_true': 0.015, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",bs_500_700_rd_fr
pdgrapher_0919_2343,pdgrapher,dorothea_500_700,500.0,189.0,1.0,0.363,0.023,79.357,0.628,-1.609,-6.988,3.911,0.056,0.08,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 2778, 'times_true_source': 16, 'times_predicted_source': 12, 'correct_predictions': 1, 'avg_prediction_prob': 0.676, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 51.438, 'avg_prob_when_true': 0.682, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.062, 'precision': 0.083, 'recall': 0.062, 'f1_score': 0.071}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 2778, 'times_true_source': 16, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.407, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 89.812, 'avg_prob_when_true': 0.505, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 2778, 'times_true_source': 16, 'times_predicted_source': 13, 'correct_predictions': 0, 'avg_prediction_prob': 0.185, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 135.875, 'avg_prob_when_true': 0.331, 'in_top3_when_true': 0, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",bs_500_700_rd_fr
baseline_advanced_random_0920_0151,advanced_random,dorothea_500_800,,,,,0.002,243.915,0.002,0.002,0.0,0.012,0.006,0.01,,bs_500_800
baseline_jordan_0920_0151,jordan,dorothea_500_800,,,,,0.001,272.091,0.001,0.002,0.0,1.0,0.008,0.011,,bs_500_800
baseline_overlap_0920_0151,overlap,dorothea_500_800,,,,,0.006,271.722,0.001,0.002,0.0,1.0,0.013,0.016,,bs_500_800
baseline_random_0920_0151,random,dorothea_500_800,,,,,0.002,244.335,0.002,0.002,0.0,0.004,0.006,0.01,,bs_500_800
baseline_smallestSuperset_0920_0151,smallestSuperset,dorothea_500_800,,,,,0.0,260.733,0.001,0.002,0.0,1.0,0.006,0.011,,bs_500_800
gat_0920_0216,gat,dorothea_500_800,500.0,194.0,1.0,0.385,0.004,221.723,0.02,0.019,0.007,0.049,0.012,0.022,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 9700, 'times_true_source': 51, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.024, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 15.804, 'avg_prob_when_true': 0.024, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 9700, 'times_true_source': 53, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 297.755, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 9700, 'times_true_source': 53, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.015, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 334.736, 'avg_prob_when_true': 0.016, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",bs_500_800
pdgrapher_0920_0238,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.385,0.151,150.549,-0.138,-3.318,-59.003,11.383,0.277,0.339,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 9700, 'times_true_source': 51, 'times_predicted_source': 10, 'correct_predictions': 2, 'avg_prediction_prob': -2.989, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 177.804, 'avg_prob_when_true': -1.984, 'in_top3_when_true': 4, 'in_top5_when_true': 5, 'accuracy_when_true': 0.039, 'precision': 0.2, 'recall': 0.039, 'f1_score': 0.066}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 9700, 'times_true_source': 53, 'times_predicted_source': 19, 'correct_predictions': 6, 'avg_prediction_prob': -3.961, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 263.264, 'avg_prob_when_true': -1.949, 'in_top3_when_true': 9, 'in_top5_when_true': 9, 'accuracy_when_true': 0.113, 'precision': 0.316, 'recall': 0.113, 'f1_score': 0.167}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 9700, 'times_true_source': 53, 'times_predicted_source': 35, 'correct_predictions': 9, 'avg_prediction_prob': -2.649, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 53.472, 'avg_prob_when_true': 1.519, 'in_top3_when_true': 26, 'in_top5_when_true': 36, 'accuracy_when_true': 0.17, 'precision': 0.257, 'recall': 0.17, 'f1_score': 0.205}}",bs_500_800
