filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 3,source in top 5,gene_specific_metrics,run
pdgrapher_0923_1238,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.522,0.115,67.669,1.118,-1.471,-26.562,15.388,0.187,0.22,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19796, 'times_true_source': 99, 'times_predicted_source': 38, 'correct_predictions': 16, 'avg_prediction_prob': -0.896, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 141.859, 'avg_prob_when_true': 0.494, 'in_top3_when_true': 18, 'in_top5_when_true': 21, 'accuracy_when_true': 0.162, 'precision': 0.421, 'recall': 0.162, 'f1_score': 0.234}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19796, 'times_true_source': 94, 'times_predicted_source': 32, 'correct_predictions': 3, 'avg_prediction_prob': -0.474, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 84.713, 'avg_prob_when_true': 0.041, 'in_top3_when_true': 7, 'in_top5_when_true': 9, 'accuracy_when_true': 0.032, 'precision': 0.094, 'recall': 0.032, 'f1_score': 0.048}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19796, 'times_true_source': 89, 'times_predicted_source': 170, 'correct_predictions': 11, 'avg_prediction_prob': 0.223, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 35.135, 'avg_prob_when_true': 1.303, 'in_top3_when_true': 18, 'in_top5_when_true': 21, 'accuracy_when_true': 0.124, 'precision': 0.065, 'recall': 0.124, 'f1_score': 0.085}}",bs_500_1000_fr
pdgrapher_0925_1930,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.522,0.034,88.166,-0.174,-1.654,-4.837,16.632,0.07,0.097,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19796, 'times_true_source': 99, 'times_predicted_source': 105, 'correct_predictions': 8, 'avg_prediction_prob': -1.411, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 138.818, 'avg_prob_when_true': -1.003, 'in_top3_when_true': 8, 'in_top5_when_true': 12, 'accuracy_when_true': 0.081, 'precision': 0.076, 'recall': 0.081, 'f1_score': 0.078}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19796, 'times_true_source': 94, 'times_predicted_source': 202, 'correct_predictions': 2, 'avg_prediction_prob': -1.131, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 146.691, 'avg_prob_when_true': -1.074, 'in_top3_when_true': 2, 'in_top5_when_true': 2, 'accuracy_when_true': 0.021, 'precision': 0.01, 'recall': 0.021, 'f1_score': 0.014}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19796, 'times_true_source': 89, 'times_predicted_source': 394, 'correct_predictions': 7, 'avg_prediction_prob': -0.393, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 39.135, 'avg_prob_when_true': 1.137, 'in_top3_when_true': 20, 'in_top5_when_true': 27, 'accuracy_when_true': 0.079, 'precision': 0.018, 'recall': 0.079, 'f1_score': 0.029}}",bs_500_1000_fr
pdgrapher_0925_2020,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.522,0.034,88.166,-0.174,-1.654,-4.837,16.632,0.07,0.097,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19796, 'times_true_source': 99, 'times_predicted_source': 105, 'correct_predictions': 8, 'avg_prediction_prob': -1.411, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 138.818, 'avg_prob_when_true': -1.003, 'in_top3_when_true': 8, 'in_top5_when_true': 12, 'accuracy_when_true': 0.081, 'precision': 0.076, 'recall': 0.081, 'f1_score': 0.078}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19796, 'times_true_source': 94, 'times_predicted_source': 202, 'correct_predictions': 2, 'avg_prediction_prob': -1.131, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 146.691, 'avg_prob_when_true': -1.074, 'in_top3_when_true': 2, 'in_top5_when_true': 2, 'accuracy_when_true': 0.021, 'precision': 0.01, 'recall': 0.021, 'f1_score': 0.014}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19796, 'times_true_source': 89, 'times_predicted_source': 394, 'correct_predictions': 7, 'avg_prediction_prob': -0.393, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 39.135, 'avg_prob_when_true': 1.137, 'in_top3_when_true': 20, 'in_top5_when_true': 27, 'accuracy_when_true': 0.079, 'precision': 0.018, 'recall': 0.079, 'f1_score': 0.029}}",bs_500_1000_fr
pdgraphernognn_0925_1926,pdgraphernognn,dorothea_500_1000,500.0,202.0,1.0,0.522,0.047,84.388,0.62,-1.553,-8.421,7.721,0.107,0.147,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19796, 'times_true_source': 99, 'times_predicted_source': 103, 'correct_predictions': 11, 'avg_prediction_prob': -0.851, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 177.687, 'avg_prob_when_true': 0.287, 'in_top3_when_true': 18, 'in_top5_when_true': 19, 'accuracy_when_true': 0.111, 'precision': 0.107, 'recall': 0.111, 'f1_score': 0.109}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19796, 'times_true_source': 94, 'times_predicted_source': 119, 'correct_predictions': 1, 'avg_prediction_prob': -1.191, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 223.043, 'avg_prob_when_true': -0.487, 'in_top3_when_true': 6, 'in_top5_when_true': 8, 'accuracy_when_true': 0.011, 'precision': 0.008, 'recall': 0.011, 'f1_score': 0.009}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19796, 'times_true_source': 89, 'times_predicted_source': 100, 'correct_predictions': 0, 'avg_prediction_prob': -0.391, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 55.933, 'avg_prob_when_true': 1.059, 'in_top3_when_true': 9, 'in_top5_when_true': 25, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",bs_500_1000_fr
pdgraphernognn_0925_1931,pdgraphernognn,dorothea_500_1000,500.0,202.0,1.0,0.522,0.047,84.388,0.62,-1.553,-8.421,7.721,0.107,0.147,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19796, 'times_true_source': 99, 'times_predicted_source': 103, 'correct_predictions': 11, 'avg_prediction_prob': -0.851, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 177.687, 'avg_prob_when_true': 0.287, 'in_top3_when_true': 18, 'in_top5_when_true': 19, 'accuracy_when_true': 0.111, 'precision': 0.107, 'recall': 0.111, 'f1_score': 0.109}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19796, 'times_true_source': 94, 'times_predicted_source': 119, 'correct_predictions': 1, 'avg_prediction_prob': -1.191, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 223.043, 'avg_prob_when_true': -0.487, 'in_top3_when_true': 6, 'in_top5_when_true': 8, 'accuracy_when_true': 0.011, 'precision': 0.008, 'recall': 0.011, 'f1_score': 0.009}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19796, 'times_true_source': 89, 'times_predicted_source': 100, 'correct_predictions': 0, 'avg_prediction_prob': -0.391, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 55.933, 'avg_prob_when_true': 1.059, 'in_top3_when_true': 9, 'in_top5_when_true': 25, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",bs_500_1000_fr
baseline_advanced_random_0922_1935,advanced_random,dorothea_500_1000,,,,,0.002,250.305,0.002,0.002,0.0,0.011,0.006,0.01,,bs_500_1000_rd
baseline_advanced_random_0925_1711,advanced_random,dorothea_500_1000,,,,,0.002,250.305,0.002,0.002,0.0,0.011,0.006,0.01,,bs_500_1000_rd
baseline_advanced_random_0925_1738,advanced_random,dorothea_500_1000,,,,,0.002,250.305,0.002,0.002,0.0,0.011,0.006,0.01,,bs_500_1000_rd
baseline_jordan_0922_1935,jordan,dorothea_500_1000,,,,,0.001,264.513,0.002,0.002,0.0,1.0,0.007,0.01,,bs_500_1000_rd
baseline_jordan_0925_1711,jordan,dorothea_500_1000,,,,,0.001,264.513,0.002,0.002,0.0,1.0,0.007,0.01,,bs_500_1000_rd
baseline_jordan_0925_1738,jordan,dorothea_500_1000,,,,,0.001,264.513,0.002,0.002,0.0,1.0,0.007,0.01,,bs_500_1000_rd
baseline_overlap_0922_1935,overlap,dorothea_500_1000,,,,,0.006,261.444,0.003,0.002,0.0,1.0,0.011,0.013,,bs_500_1000_rd
baseline_overlap_0925_1711,overlap,dorothea_500_1000,,,,,0.006,261.444,0.003,0.002,0.0,1.0,0.011,0.013,,bs_500_1000_rd
baseline_overlap_0925_1738,overlap,dorothea_500_1000,,,,,0.006,261.444,0.003,0.002,0.0,1.0,0.011,0.013,,bs_500_1000_rd
baseline_random_0922_1935,random,dorothea_500_1000,,,,,0.002,250.367,0.002,0.002,0.0,0.004,0.007,0.01,,bs_500_1000_rd
baseline_random_0925_1711,random,dorothea_500_1000,,,,,0.002,250.367,0.002,0.002,0.0,0.004,0.007,0.01,,bs_500_1000_rd
baseline_random_0925_1738,random,dorothea_500_1000,,,,,0.002,250.367,0.002,0.002,0.0,0.004,0.007,0.01,,bs_500_1000_rd
baseline_smallestSuperset_0922_1935,smallestSuperset,dorothea_500_1000,,,,,0.0,268.299,0.002,0.002,0.0,1.0,0.005,0.013,,bs_500_1000_rd
baseline_smallestSuperset_0925_1711,smallestSuperset,dorothea_500_1000,,,,,0.0,268.299,0.002,0.002,0.0,1.0,0.005,0.013,,bs_500_1000_rd
baseline_smallestSuperset_0925_1738,smallestSuperset,dorothea_500_1000,,,,,0.0,268.299,0.002,0.002,0.0,1.0,0.005,0.013,,bs_500_1000_rd
gat_0922_1801,gat,dorothea_500_1000,500.0,202.0,1.0,0.558,0.006,228.901,0.021,0.02,0.007,0.067,0.021,0.034,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 74.56, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.023, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 199.304, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 34, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 385.532, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",bs_500_1000_rd
gat_0923_1203,gat,dorothea_500_1000,500.0,202.0,1.0,0.558,0.008,227.582,0.02,0.019,0.007,0.059,0.02,0.034,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 69.28, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 307.043, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 35, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 373.753, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",bs_500_1000_rd
gat_0925_1732,gat,dorothea_500_1000,500.0,202.0,1.0,0.558,0.008,228.045,0.02,0.019,0.008,0.053,0.02,0.033,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 74.16, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 316.174, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 41, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 374.312, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",bs_500_1000_rd
gat_0925_1921,gat,dorothea_500_1000,500.0,202.0,1.0,0.558,0.008,228.046,0.02,0.019,0.008,0.053,0.02,0.033,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 74.16, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 316.174, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 41, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 374.312, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",bs_500_1000_rd
pdgrapher_0922_1951,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.558,0.015,70.016,0.605,-0.262,-2.926,3.366,0.039,0.069,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 3, 'correct_predictions': 2, 'avg_prediction_prob': 0.066, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 87.04, 'avg_prob_when_true': 0.679, 'in_top3_when_true': 2, 'in_top5_when_true': 2, 'accuracy_when_true': 0.08, 'precision': 0.667, 'recall': 0.08, 'f1_score': 0.143}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.028, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 159.652, 'avg_prob_when_true': 0.054, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 480, 'correct_predictions': 11, 'avg_prediction_prob': 0.772, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 19.013, 'avg_prob_when_true': 1.438, 'in_top3_when_true': 24, 'in_top5_when_true': 37, 'accuracy_when_true': 0.143, 'precision': 0.023, 'recall': 0.143, 'f1_score': 0.039}}",bs_500_1000_rd
pdgrapher_0923_1002,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.558,0.02,69.541,0.736,-0.145,-3.204,3.865,0.055,0.085,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 2, 'correct_predictions': 2, 'avg_prediction_prob': 0.089, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 115.2, 'avg_prob_when_true': 0.435, 'in_top3_when_true': 2, 'in_top5_when_true': 2, 'accuracy_when_true': 0.08, 'precision': 1.0, 'recall': 0.08, 'f1_score': 0.148}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.062, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 184.739, 'avg_prob_when_true': -0.07, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 1820, 'correct_predictions': 42, 'avg_prediction_prob': 1.485, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 6.416, 'avg_prob_when_true': 2.348, 'in_top3_when_true': 64, 'in_top5_when_true': 69, 'accuracy_when_true': 0.545, 'precision': 0.023, 'recall': 0.545, 'f1_score': 0.044}}",bs_500_1000_rd
pdgrapher_0925_1922,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.558,0.016,69.054,0.522,-0.445,-2.067,4.232,0.05,0.076,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.041, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 116.76, 'avg_prob_when_true': 0.158, 'in_top3_when_true': 1, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 14, 'correct_predictions': 0, 'avg_prediction_prob': -0.049, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 179.261, 'avg_prob_when_true': -0.068, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 546, 'correct_predictions': 9, 'avg_prediction_prob': 0.329, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 48.182, 'avg_prob_when_true': 0.849, 'in_top3_when_true': 27, 'in_top5_when_true': 35, 'accuracy_when_true': 0.117, 'precision': 0.016, 'recall': 0.117, 'f1_score': 0.029}}",bs_500_1000_rd
pdgrapher_0925_1931,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.558,0.016,69.054,0.522,-0.445,-2.067,4.232,0.05,0.076,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.041, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 116.76, 'avg_prob_when_true': 0.158, 'in_top3_when_true': 1, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 14, 'correct_predictions': 0, 'avg_prediction_prob': -0.049, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 179.261, 'avg_prob_when_true': -0.068, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 546, 'correct_predictions': 9, 'avg_prediction_prob': 0.329, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 48.182, 'avg_prob_when_true': 0.849, 'in_top3_when_true': 27, 'in_top5_when_true': 35, 'accuracy_when_true': 0.117, 'precision': 0.016, 'recall': 0.117, 'f1_score': 0.029}}",bs_500_1000_rd
pdgraphernognn_0925_1729,pdgraphernognn,dorothea_500_1000,500.0,202.0,1.0,0.558,0.017,69.177,0.522,-0.482,-3.826,4.622,0.047,0.077,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 12, 'correct_predictions': 0, 'avg_prediction_prob': -0.129, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 152.48, 'avg_prob_when_true': 0.287, 'in_top3_when_true': 3, 'in_top5_when_true': 4, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 14, 'correct_predictions': 0, 'avg_prediction_prob': 0.036, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 179.217, 'avg_prob_when_true': 0.002, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 263, 'correct_predictions': 12, 'avg_prediction_prob': 0.7, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 14.987, 'avg_prob_when_true': 1.296, 'in_top3_when_true': 17, 'in_top5_when_true': 32, 'accuracy_when_true': 0.156, 'precision': 0.046, 'recall': 0.156, 'f1_score': 0.071}}",bs_500_1000_rd
